-0.12744,-0.12744,-0.040301,0.68176,0.69535
0.55417,0.55417,0.17524,-0.52823,-0.38197
-1.0973,-1.0973,-0.34701,0.8646,0.65349
-0.7313,-0.7313,-0.23126,-2.0315,-2.3279
1.4047,1.4047,0.44422,-0.37276,0.36469
-0.62021,-0.62021,-0.19613,1.8127,1.5648
0.23715,0.23715,0.074993,-1.3797,-1.5536
-1.5868,-1.5868,-0.50181,0.99974,0.72157
-0.40148,-0.40148,-0.12696,-2.7201,-3.0051
-0.77069,-0.77069,-0.24371,0.51967,0.59176
-0.26268,-0.26268,-0.083067,-1.3811,-1.699
0.97649,0.97649,0.30879,0.49506,0.8675
0.97782,0.97782,0.30921,1.374,1.4592
1.17,1.17,0.36999,1.3051,1.4489
0.15931,0.15931,0.050379,1.4821,1.4213
0.49952,0.49952,0.15796,-0.21721,-0.11677
-1.0554,-1.0554,-0.33374,0.65572,0.50698
-0.45074,-0.45074,-0.14254,-2.0451,-2.1566
1.2704,1.2704,0.40173,-0.16451,0.57337
0.89869,0.89869,0.28419,1.4234,1.673
0.43871,0.43871,0.13873,0.74514,0.72305
-1.2473,-1.2473,-0.39444,0.38465,0.014565
0.32467,0.32467,0.10267,-2.0568,-1.8725
0.39007,0.39007,0.12335,0.88656,1.3329
-0.40514,-0.40514,-0.12812,-0.1323,-0.40825
0.29231,0.29231,0.092438,-0.46406,-0.30675
2.5659,2.5659,0.81141,0.43881,1.3194
-0.45782,-0.45782,-0.14477,3.3042,3.1044
-1.6108,-1.6108,-0.50939,-1.792,-2.5956
-2.6695,-2.6695,-0.84418,-1.6123,-2.0055
-0.7597,-0.7597,-0.24024,-3.7424,-3.7796
-0.67472,-0.67472,-0.21337,0.015901,0.11532
-1.1717,-1.1717,-0.37052,-0.97547,-1.6523
2.0329,2.0329,0.64287,-0.67246,-0.12676
0.96848,0.96848,0.30626,3.5479,3.684
0.67029,0.67029,0.21196,0.70548,0.32804
0.42015,0.42015,0.13286,1.4111,1.5481
-2.8728,-2.8728,-0.90844,0.14034,-0.85397
1.6859,1.6859,0.53312,-4.0399,-3.3866
0.027925,0.027925,0.0088305,3.4984,4.0034
-0.90203,-0.90203,-0.28525,-1.5145,-2.3757
-2.0533,-2.0533,-0.6493,-0.24109,-0.60411
0.089086,0.089086,0.028172,-2.9977,-2.9985
2.0871,2.0871,0.66,1.2526,2.1688
0.36512,0.36512,0.11546,2.4834,2.2162
0.84611,0.84611,0.26756,0.20802,0.15399
-0.18454,-0.18454,-0.058356,1.4242,1.4499
1.0307,1.0307,0.32594,-0.87329,-0.62644
-1.5276,-1.5276,-0.48308,1.638,1.3945
0.96494,0.96494,0.30514,-3.0423,-2.8601
0.52616,0.52616,0.16639,2.2803,2.9193
-0.18445,-0.18445,-0.05833,-0.53892,-0.9327
0.19878,0.19878,0.062861,0.099707,0.34714
1.5904,1.5904,0.50294,-0.043905,0.48689
0.032192,0.032192,0.01018,2.078,2.1423
0.88916,0.88916,0.28118,-0.8366,-0.72171
-1.2992,-1.2992,-0.41083,1.4374,1.3037
1.1826,1.1826,0.37396,-2.7593,-2.4574
1.8175,1.8175,0.57474,2.3845,3.4159
-0.5843,-0.5843,-0.18477,1.1633,0.66882
-1.0107,-1.0107,-0.3196,-1.1446,-1.4126
-0.9605,-0.9605,-0.30374,-1.3463,-1.3402
0.69116,0.69116,0.21856,-1.3724,-0.95717
-0.75862,-0.75862,-0.2399,1.1518,1.0197
-0.096972,-0.096972,-0.030665,-1.5185,-1.7651
-1.4069,-1.4069,-0.44492,0.59287,0.32566
1.0308,1.0308,0.32597,-2.2188,-2.0594
-0.75987,-0.75987,-0.24029,2.4366,2.3935
0.87413,0.87413,0.27642,-1.8595,-2.0213
0.76113,0.76113,0.24069,2.3465,2.8236
-0.16592,-0.16592,-0.05247,0.18725,-0.23435
0.30091,0.30091,0.095155,0.058485,0.2241
-0.32247,-0.32247,-0.10197,0.29359,0.23615
-0.36841,-0.36841,-0.1165,-0.65172,-0.75577
1.1479,1.1479,0.363,-0.37931,0.10349
0.04143,0.04143,0.013101,1.5689,1.6123
-1.098,-1.098,-0.34723,-0.52488,-1.0509
1.5667,1.5667,0.49544,-1.2725,-0.61821
-1.0484,-1.0484,-0.33154,2.3874,2.2084
0.42272,0.42272,0.13368,-2.4163,-2.5844
-0.84441,-0.84441,-0.26703,1.581,1.7005
-0.31163,-0.31163,-0.098546,-2.0628,-2.413
0.39781,0.39781,0.1258,0.45965,0.86757
1.0498,1.0498,0.33197,0.20155,0.37354
-0.3408,-0.3408,-0.10777,1.5955,1.4389
0.3363,0.3363,0.10635,-0.93445,-1.0013
-0.22136,-0.22136,-0.07,0.88494,1.0122
0.016649,0.016649,0.005265,-0.82869,-0.91978
-1.1924,-1.1924,-0.37706,0.31557,0.094083
-0.13165,-0.13165,-0.04163,-1.9395,-2.0266
1.4875,1.4875,0.4704,0.49671,1.1846
-0.83682,-0.83682,-0.26463,1.781,1.3374
-1.301,-1.301,-0.41141,-1.5275,-2.1555
1.5741,1.5741,0.49778,-1.0993,-0.35608
1.166,1.166,0.36873,2.3817,2.7935
0.78643,0.78643,0.24869,0.8688,0.76517
-1.4616,-1.4616,-0.46221,1.0876,0.63949
1.5545,1.5545,0.49157,-2.5336,-2.0365
-0.59754,-0.59754,-0.18896,2.8174,3.0419
-1.2106,-1.2106,-0.38282,-2.2541,-2.9883
-0.70267,-0.70267,-0.2222,-0.77622,-0.58104
0.35643,0.35643,0.11271,-1.1582,-1.0171
0.65264,0.65264,0.20638,0.8889,1.1471
0.21567,0.21567,0.068201,0.67041,0.52457
-0.2639,-0.2639,-0.083451,0.3494,0.18111
1.8024,1.8024,0.56998,-0.37829,0.17885
-0.64298,-0.64298,-0.20333,2.6262,2.4931
0.10956,0.10956,0.034644,-1.8776,-2.111
-0.71904,-0.71904,-0.22738,0.8714,1.0279
0.42063,0.42063,0.13301,-1.7433,-1.7133
-1.9311,-1.9311,-0.61068,1.1603,0.80377
0.6603,0.6603,0.20881,-3.3157,-3.2968
-1.1025,-1.1025,-0.34864,2.2013,2.2348
-0.10297,-0.10297,-0.032562,-2.47,-2.9432
-1.0598,-1.0598,-0.33514,1.202,1.1432
-1.2386,-1.2386,-0.39167,-1.9169,-2.6225
-1.8892,-1.8892,-0.59743,-0.58994,-1.0344
-0.97358,-0.97358,-0.30787,-2.2681,-2.7156
0.21212,0.21212,0.067077,-0.089211,0.016581
0.49344,0.49344,0.15604,0.78316,0.62414
1.5472,1.5472,0.48926,1.2114,1.3738
0.64493,0.64493,0.20395,2.4546,2.3833
-2.1484,-2.1484,-0.67937,0.58767,-0.39367
-1.0288,-1.0288,-0.32535,-2.8312,-3.1057
-0.14158,-0.14158,-0.044772,-0.51897,-0.19394
-2.5267,-2.5267,-0.79901,-0.23359,-1.1366
-0.31298,-0.31298,-0.098973,-3.1312,-3.3361
-0.59362,-0.59362,-0.18772,0.98461,0.98771
0.33232,0.33232,0.10509,-0.90136,-1.2304
0.55885,0.55885,0.17672,1.5794,1.6817
0.89988,0.89988,0.28457,0.73007,0.63225
-0.2009,-0.2009,-0.06353,1.6509,1.4518
-0.23373,-0.23373,-0.073913,-0.5283,-0.79561
1.4499,1.4499,0.4585,0.079888,0.67175
1.8361,1.8361,0.58064,1.8819,2.4507
-0.38292,-0.38292,-0.12109,1.8968,1.5965
0.15508,0.15508,0.049041,-1.1664,-1.1584
-0.96465,-0.96465,-0.30505,0.36271,0.41135
0.038756,0.038756,0.012256,-2.0356,-1.9766
0.76546,0.76546,0.24206,0.47354,1.0343
-0.59452,-0.59452,-0.188,0.51039,0.21844
0.13025,0.13025,0.041187,-0.98135,-0.96602
0.035014,0.035014,0.011072,0.45468,0.61951
-0.62467,-0.62467,-0.19754,-0.2756,-0.55043
-0.53978,-0.53978,-0.17069,-0.7327,-0.85196
1.88,1.88,0.59449,-0.55056,0.11018
-1.0038,-1.0038,-0.31745,2.7787,2.4597
-0.49745,-0.49745,-0.15731,-2.2673,-2.7764
-1.5044,-1.5044,-0.47573,0.34161,0.24564
-0.095449,-0.095449,-0.030184,-2.5205,-2.6699
0.39673,0.39673,0.12546,0.89046,1.253
-0.52711,-0.52711,-0.16669,0.2289,-0.23306
0.34457,0.34457,0.10896,-0.35617,-0.33742
-0.72329,-0.72329,-0.22872,0.84116,0.5934
1.2682,1.2682,0.40104,-1.116,-0.87745
-0.031243,-0.031243,-0.0098798,2.3899,2.4895
0.77821,0.77821,0.24609,-0.83526,-0.92737
2.1805,2.1805,0.68953,1.661,2.5438
0.43781,0.43781,0.13845,2.2543,2.2188
1.3333,1.3333,0.42164,-0.15118,0.17696
0.25108,0.25108,0.079398,1.6748,2.0238
-0.31047,-0.31047,-0.09818,-0.8235,-0.91869
-0.923,-0.923,-0.29188,-0.59186,-0.52809
-0.38478,-0.38478,-0.12168,-1.789,-1.7048
1.1582,1.1582,0.36625,-0.40896,0.23237
0.8625,0.8625,0.27275,1.3487,1.6252
-1.0347,-1.0347,-0.3272,0.65828,0.17111
-0.19267,-0.19267,-0.060929,-1.6353,-1.6684
-1.2997,-1.2997,-0.41101,0.11214,-0.026166
0.3066,0.3066,0.096954,-2.1484,-2.1022
0.96899,0.96899,0.30642,1.1892,1.7105
-0.74732,-0.74732,-0.23632,0.85606,0.34145
-2.796,-2.796,-0.88418,-0.99668,-1.9752
0.69673,0.69673,0.22033,-3.42,-3.062
3.2069,3.2069,1.0141,2.1018,3.3961
0.53601,0.53601,0.1695,3.7532,3.4191
0.29845,0.29845,0.094378,0.09509,-0.2182
0.28404,0.28404,0.089822,0.66794,0.96969
0.95966,0.95966,0.30347,-0.20833,0.16038
2.0876,2.0876,0.66015,1.0948,1.9317
1.5247,1.5247,0.48215,2.1016,2.5811
-0.19526,-0.19526,-0.061747,1.0682,0.97742
0.01726,0.01726,0.0054582,-1.0726,-0.87447
0.24634,0.24634,0.0779,-0.32001,0.16898
-0.85448,-0.85448,-0.27021,-0.38859,-0.46263
1.1578,1.1578,0.36612,-1.6213,-1.0778
0.16191,0.16191,0.0512,1.6894,2.0029
1.5571,1.5571,0.49239,-0.77149,-0.46846
-0.19354,-0.19354,-0.061204,2.3744,2.5324
1.6513,1.6513,0.52219,-1.4698,-1.1407
-1.8988,-1.8988,-0.60045,2.6662,2.4433
1.8225,1.8225,0.57633,-4.1363,-3.7729
-1.5184,-1.5184,-0.48017,3.7871,3.9884
-1.0511,-1.0511,-0.33238,-4.1616,-4.9904
0.049931,0.049931,0.015789,0.16461,0.84695
-1.4547,-1.4547,-0.46003,-0.62258,-1.2541
0.46655,0.46655,0.14753,-1.6046,-1.4453
0.54544,0.54544,0.17248,1.302,1.5451
1.3203,1.3203,0.41752,0.46469,0.56844
-0.40449,-0.40449,-0.12791,2.1142,1.9081
0.41847,0.41847,0.13233,-1.1251,-1.2155
0.24735,0.24735,0.078219,1.1089,1.4372
0.70411,0.70411,0.22266,-0.31261,-0.20446
0.63194,0.63194,0.19984,1.0777,1.4043
-0.99236,-0.99236,-0.31381,0.27825,-0.10196
1.7667,1.7667,0.55868,-1.5825,-0.92946
-0.3821,-0.3821,-0.12083,2.7147,2.8592
-0.91143,-0.91143,-0.28822,-1.8121,-2.3997
-0.99609,-0.99609,-0.31499,-0.59379,-0.52126
1.1951,1.1951,0.37794,-1.6616,-1.2263
-0.15945,-0.15945,-0.050422,2.1213,2.2194
2.704,2.704,0.85509,-1.0196,-0.50131
-0.1985,-0.1985,-0.062771,4.3788,4.5002
-0.1414,-0.1414,-0.044716,-1.9633,-2.4798
0.41127,0.41127,0.13005,0.64124,1.2818
-1.1791,-1.1791,-0.37285,-0.3325,-0.71985
-0.27778,-0.27778,-0.08784,-1.7356,-1.6694
-1.5811,-1.5811,-0.49997,-0.11386,-0.37193
1.049,1.049,0.33173,-2.4232,-2.1437
0.30269,0.30269,0.095719,2.3506,2.6548
-1.2265,-1.2265,-0.38785,-0.40582,-1.2316
0.0696,0.0696,0.022009,-1.0854,-0.97794
-0.39652,-0.39652,-0.12539,0.46727,0.41983
1.3888,1.3888,0.43918,-0.64975,-0.36032
1.3644,1.3644,0.43147,2.3987,2.8576
0.65815,0.65815,0.20813,1.1667,1.0484
0.49131,0.49131,0.15537,0.77464,0.93039
0.80073,0.80073,0.25321,0.25529,0.57892
-0.76727,-0.76727,-0.24263,0.71355,0.60834
0.36442,0.36442,0.11524,-1.7117,-1.5226
-0.39791,-0.39791,-0.12583,0.7189,0.9368
0.86428,0.86428,0.27331,-1.3097,-1.0978
-0.17762,-0.17762,-0.056168,1.5149,1.6829
1.8744,1.8744,0.59273,-1.0717,-0.65439
0.1724,0.1724,0.054518,2.9703,3.2493
1.2717,1.2717,0.40216,-1.1012,-0.99442
-0.035344,-0.035344,-0.011177,2.1375,2.4793
-1.5013,-1.5013,-0.47476,-1.3567,-1.9644
0.36537,0.36537,0.11554,-1.8452,-1.347
-0.19866,-0.19866,-0.062822,0.52322,0.71984
-1.3897,-1.3897,-0.43947,-0.81068,-1.3516
0.22933,0.22933,0.07252,-1.6399,-1.4546
0.27119,0.27119,0.085758,0.77269,0.98354
-0.36636,-0.36636,-0.11585,0.11066,-0.2222
1.377,1.377,0.43543,-0.24677,0.14531
-0.79753,-0.79753,-0.2522,2.1185,1.8603
-0.93674,-0.93674,-0.29622,-1.7494,-2.3027
-0.0024335,-0.0024335,-0.00076953,-0.50764,-0.21227
0.39609,0.39609,0.12525,-0.071357,0.03988
-0.50869,-0.50869,-0.16086,0.66202,0.44111
-0.26829,-0.26829,-0.084839,-0.7873,-0.99156
-1.0821,-1.0821,-0.3422,0.063645,-0.19476
2.0141,2.0141,0.63693,-1.5065,-0.94233
1.944,1.944,0.61476,3.4727,4.1958
-1.5215,-1.5215,-0.48115,1.5623,0.58652
1.9393,1.9393,0.61327,-2.2413,-1.6233
-0.89584,-0.89584,-0.28329,3.2604,3.3962
-0.30416,-0.30416,-0.096183,-2.8607,-3.3104
0.55525,0.55525,0.17559,0.61563,1.3309
-0.32425,-0.32425,-0.10254,-0.062708,-0.27552
1.3388,1.3388,0.42337,-0.44445,0.037607
1.2223,1.2223,0.38652,1.8568,2.3212
-1.596,-1.596,-0.50469,0.91186,0.22264
-1.0677,-1.0677,-0.33765,-2.5319,-2.8098
-0.75992,-0.75992,-0.24031,-0.89771,-0.71877
0.42099,0.42099,0.13313,-1.2071,-1.0485
-0.43337,-0.43337,-0.13704,1.0085,0.91097
0.70625,0.70625,0.22334,-0.84288,-0.86055
0.22786,0.22786,0.072055,1.5994,1.7336
-1.017,-1.017,-0.3216,-0.15194,-0.72947
0.13986,0.13986,0.044228,-1.0803,-0.97055
-0.74809,-0.74809,-0.23657,0.53236,0.40641
-0.62897,-0.62897,-0.1989,-1.2395,-1.5703
1.3948,1.3948,0.44108,-0.25571,0.29716
-1.6477,-1.6477,-0.52105,2.0566,1.4483
-2.015,-2.015,-0.63719,-2.7543,-3.691
0.49172,0.49172,0.15549,-1.5216,-1.0156
-1.555,-1.555,-0.49173,1.0753,0.55566
-0.14061,-0.14061,-0.044464,-2.1901,-2.5672
0.24494,0.24494,0.077458,1.142,1.3491
-0.26746,-0.26746,-0.084578,0.21191,-0.24534
-0.57025,-0.57025,-0.18033,0.21707,-0.087232
-0.18727,-0.18727,-0.059219,-0.48057,-0.6552
1.2086,1.2086,0.38218,0.23764,0.59475
-0.63885,-0.63885,-0.20202,1.8386,1.5055
0.60554,0.60554,0.19149,-1.2158,-1.2765
-0.62448,-0.62448,-0.19748,1.5394,1.5347
0.57223,0.57223,0.18095,-1.498,-1.5334
-0.72441,-0.72441,-0.22908,1.4902,1.4878
1.1922,1.1922,0.37701,-1.6802,-1.5241
0.18675,0.18675,0.059055,2.404,2.7029
1.5949,1.5949,0.50436,-0.74477,-0.56742
0.32131,0.32131,0.10161,2.678,2.9869
0.86684,0.86684,0.27412,-0.75573,-0.72766
1.2918,1.2918,0.40852,1.4339,2.1483
0.43431,0.43431,0.13734,0.76619,0.8584
-0.38621,-0.38621,-0.12213,0.045104,0.051607
-0.11256,-0.11256,-0.035596,-1.0537,-0.8815
-0.96433,-0.96433,-0.30495,-0.36007,-0.38556
-2.0573,-2.0573,-0.65056,-1.7512,-2.2936
0.15,0.15,0.047433,-2.547,-2.2694
0.54204,0.54204,0.17141,0.83803,1.1884
0.25441,0.25441,0.080451,0.46967,0.24467
-0.30724,-0.30724,-0.097158,0.64448,0.42086
-0.41711,-0.41711,-0.1319,-0.3926,-0.63141
1.1368,1.1368,0.35949,-0.2626,0.13901
0.39131,0.39131,0.12374,1.7092,1.8185
1.6051,1.6051,0.50759,0.047669,0.33549
0.82589,0.82589,0.26117,2.3751,2.7213
1.4704,1.4704,0.46498,0.16406,0.44551
-1.3789,-1.3789,-0.43605,1.8986,1.6685
-0.26017,-0.26017,-0.082274,-3.0581,-3.1651
0.99477,0.99477,0.31457,0.30637,1.2043
1.834,1.834,0.57997,0.50872,1.0364
-1.7159,-1.7159,-0.54262,2.2232,1.6882
0.086932,0.086932,0.02749,-3.3509,-3.4532
1.9557,1.9557,0.61844,1.0838,2.2763
0.16145,0.16145,0.051056,1.6855,1.5477
-0.62869,-0.62869,-0.19881,-0.32747,-0.62317
-1.4388,-1.4388,-0.455,-0.90376,-1.1508
-0.066596,-0.066596,-0.021059,-2.0931,-1.9245
0.37338,0.37338,0.11807,0.31717,0.66541
0.21731,0.21731,0.068721,0.2216,0.13688
-0.17946,-0.17946,-0.056749,0.41892,0.29827
0.025673,0.025673,0.0081185,-0.28502,-0.33877
0.64207,0.64207,0.20304,0.21142,0.4543
0.92309,0.92309,0.29191,0.80645,1.0582
-1.5551,-1.5551,-0.49177,1.0435,0.47542
0.66359,0.66359,0.20985,-2.4983,-2.3311
-0.6095,-0.6095,-0.19274,1.6976,1.8694
0.56524,0.56524,0.17874,-1.7527,-1.8495
-0.61078,-0.61078,-0.19315,1.5897,1.6479
1.2311,1.2311,0.38931,-1.582,-1.4421
0.9943,0.9943,0.31443,2.4513,2.9933
-0.80347,-0.80347,-0.25408,0.36413,-0.21701
-0.5912,-0.5912,-0.18696,-1.0384,-1.1215
1.6915,1.6915,0.53491,-0.70428,0.040932
0.95336,0.95336,0.30148,2.3005,2.6772
-1.9301,-1.9301,-0.61034,0.41618,-0.45324
0.51284,0.51284,0.16218,-2.7457,-2.4624
0.39368,0.39368,0.12449,1.3442,1.8748
-0.90543,-0.90543,-0.28632,-0.3317,-0.85199
-1.2745,-1.2745,-0.40302,-0.99872,-1.3066
0.34655,0.34655,0.10959,-1.5512,-1.333
-1.1952,-1.1952,-0.37797,0.95315,0.66754
0.6672,0.6672,0.21099,-1.9145,-1.9507
-0.067794,-0.067794,-0.021438,1.9439,2.0803
-1.7357,-1.7357,-0.54886,-0.67668,-1.6053
0.80635,0.80635,0.25499,-1.6928,-1.3533
-0.9148,-0.9148,-0.28929,1.77,1.5784
-0.51401,-0.51401,-0.16255,-1.7313,-2.2499
1.8963,1.8963,0.59965,0.35917,1.1355
-0.25323,-0.25323,-0.080078,2.5614,2.2882
-0.17453,-0.17453,-0.055191,-0.86945,-1.2602
0.97879,0.97879,0.30952,0.37933,0.89173
1.2896,1.2896,0.40779,1.0498,1.4088
-0.53058,-0.53058,-0.16778,1.4393,1.1971
-0.69297,-0.69297,-0.21914,-1.2757,-1.5394
-0.85981,-0.85981,-0.27189,-0.6933,-0.66341
0.52904,0.52904,0.1673,-1.3775,-1.1129
-0.22785,-0.22785,-0.072053,1.0449,1.1019
0.37677,0.37677,0.11915,-0.75688,-0.83777
1.2216,1.2216,0.38629,0.97537,1.4591
1.0983,1.0983,0.34731,1.3112,1.509
-0.85301,-0.85301,-0.26975,1.1869,0.82886
-0.9042,-0.9042,-0.28593,-1.6335,-1.9175
0.69867,0.69867,0.22094,-0.90484,-0.3523
0.4826,0.4826,0.15261,0.8512,1.0937
0.8117,0.8117,0.25668,0.25011,0.38123
0.32788,0.32788,0.10369,1.0859,1.2124
-1.5869,-1.5869,-0.50183,-0.03087,-0.59125
-0.92078,-0.92078,-0.29118,-2.2919,-2.4587
-0.61427,-0.61427,-0.19425,-0.7524,-0.63595
-0.33467,-0.33467,-0.10583,-0.87211,-1.0054
0.080345,0.080345,0.025407,-0.033956,-0.027355
-0.047555,-0.047555,-0.015038,0.32874,0.17652
-0.61474,-0.61474,-0.1944,0.1524,-0.18127
0.24036,0.24036,0.076009,-0.59572,-0.60068
0.12502,0.12502,0.039534,0.7684,0.81464
-0.2236,-0.2236,-0.07071,0.072573,-0.16967
-0.39104,-0.39104,-0.12366,-0.062574,-0.20966
-1.382,-1.382,-0.43704,-0.41016,-0.86421
1.0763,1.0763,0.34035,-1.6764,-1.3241
1.2695,1.2695,0.40144,2.1645,2.6748
0.48727,0.48727,0.15409,1.111,0.87994
-0.95637,-0.95637,-0.30243,0.71671,0.34971
0.45181,0.45181,0.14287,-1.5517,-1.3924
-1.2538,-1.2538,-0.39648,1.0336,0.89841
0.25643,0.25643,0.081092,-2.3703,-2.4319
0.42123,0.42123,0.1332,1.2357,1.6721
1.0424,1.0424,0.32962,-0.048024,0.022395
1.2091,1.2091,0.38236,1.7272,2.131
0.78095,0.78095,0.24696,1.0717,1.1401
-1.1799,-1.1799,-0.37312,0.76392,0.4103
1.0015,1.0015,0.31669,-2.1281,-1.7271
-1.0249,-1.0249,-0.3241,1.7721,1.8344
-1.0568,-1.0568,-0.3342,-2.5359,-3.0695
2.8877,2.8877,0.91318,-0.61005,0.70509
-0.26774,-0.26774,-0.084668,3.7999,3.6868
-0.48854,-0.48854,-0.15449,-1.6323,-2.2406
0.41942,0.41942,0.13263,0.1209,0.65161
-0.74275,-0.74275,-0.23488,0.047312,-0.18183
0.57291,0.57291,0.18117,-1.1694,-0.94338
-0.14368,-0.14368,-0.045436,1.0524,1.1682
-0.15684,-0.15684,-0.049598,-0.73398,-0.93627
-0.61173,-0.61173,-0.19345,0.11533,0.054123
0.1004,0.1004,0.03175,-1.0262,-1.0259
-1.1129,-1.1129,-0.35193,0.51422,0.26794
0.95717,0.95717,0.30268,-1.7547,-1.5784
-0.57789,-0.57789,-0.18274,2.101,2.0837
-0.50614,-0.50614,-0.16005,-1.5257,-2.0419
-0.98314,-0.98314,-0.3109,0.19831,0.099831
-0.43722,-0.43722,-0.13826,-1.5115,-1.7676
1.6407,1.6407,0.51884,0.14163,0.76364
