# r1_0,r1_1,r1_2,r1_3,r1_4,r2_0,r2_1,r2_2,r2_3,r2_4,y1_0,y1_1,y1_2,y1_3,y1_4,y2_0,y2_1,y2_2,y2_3,y2_4
-1.524899999999999922e+00,4.785499999999999754e-01,-1.012599999999999945e+00,9.358600000000000252e-01,-1.072599999999999998e+00,-1.524899999999999922e+00,4.785499999999999754e-01,-1.012599999999999945e+00,9.358600000000000252e-01,-1.072599999999999998e+00,-3.976700000000000235e-01,-1.607699999999999907e+00,2.416599999999999859e+00,-2.076700000000000212e+00,3.313800000000000079e+00,-1.041700000000000070e+00,-1.679999999999999938e+00,1.150700000000000056e+00,-1.814899999999999958e+00,2.157799999999999940e+00
4.785499999999999754e-01,-1.012599999999999945e+00,9.358600000000000252e-01,-1.072599999999999998e+00,7.671999999999999931e-01,4.785499999999999754e-01,-1.012599999999999945e+00,9.358600000000000252e-01,-1.072599999999999998e+00,7.671999999999999931e-01,-1.607699999999999907e+00,2.416599999999999859e+00,-2.076700000000000212e+00,3.313800000000000079e+00,-2.942899999999999849e+00,-1.679999999999999938e+00,1.150700000000000056e+00,-1.814899999999999958e+00,2.157799999999999940e+00,-2.380900000000000016e+00
-1.012599999999999945e+00,9.358600000000000252e-01,-1.072599999999999998e+00,7.671999999999999931e-01,4.356899999999999662e-02,-1.012599999999999945e+00,9.358600000000000252e-01,-1.072599999999999998e+00,7.671999999999999931e-01,4.356899999999999662e-02,2.416599999999999859e+00,-2.076700000000000212e+00,3.313800000000000079e+00,-2.942899999999999849e+00,3.286999999999999922e+00,1.150700000000000056e+00,-1.814899999999999958e+00,2.157799999999999940e+00,-2.380900000000000016e+00,2.582100000000000062e+00
9.358600000000000252e-01,-1.072599999999999998e+00,7.671999999999999931e-01,4.356899999999999662e-02,-1.328099999999999940e-02,9.358600000000000252e-01,-1.072599999999999998e+00,7.671999999999999931e-01,4.356899999999999662e-02,-1.328099999999999940e-02,-2.076700000000000212e+00,3.313800000000000079e+00,-2.942899999999999849e+00,3.286999999999999922e+00,-1.521300000000000097e+00,-1.814899999999999958e+00,2.157799999999999940e+00,-2.380900000000000016e+00,2.582100000000000062e+00,-1.194199999999999928e+00
-1.072599999999999998e+00,7.671999999999999931e-01,4.356899999999999662e-02,-1.328099999999999940e-02,-6.989800000000000180e-02,-1.072599999999999998e+00,7.671999999999999931e-01,4.356899999999999662e-02,-1.328099999999999940e-02,-6.989800000000000180e-02,3.313800000000000079e+00,-2.942899999999999849e+00,3.286999999999999922e+00,-1.521300000000000097e+00,8.809399999999999453e-01,2.157799999999999940e+00,-2.380900000000000016e+00,2.582100000000000062e+00,-1.194199999999999928e+00,7.906300000000000550e-01
7.671999999999999931e-01,4.356899999999999662e-02,-1.328099999999999940e-02,-6.989800000000000180e-02,-3.146800000000000153e-01,7.671999999999999931e-01,4.356899999999999662e-02,-1.328099999999999940e-02,-6.989800000000000180e-02,-3.146800000000000153e-01,-2.942899999999999849e+00,3.286999999999999922e+00,-1.521300000000000097e+00,8.809399999999999453e-01,-5.743500000000000272e-01,-2.380900000000000016e+00,2.582100000000000062e+00,-1.194199999999999928e+00,7.906300000000000550e-01,-6.089799999999999658e-01
4.356899999999999662e-02,-1.328099999999999940e-02,-6.989800000000000180e-02,-3.146800000000000153e-01,-2.642200000000000104e-01,4.356899999999999662e-02,-1.328099999999999940e-02,-6.989800000000000180e-02,-3.146800000000000153e-01,-2.642200000000000104e-01,3.286999999999999922e+00,-1.521300000000000097e+00,8.809399999999999453e-01,-5.743500000000000272e-01,-8.335199999999999554e-02,2.582100000000000062e+00,-1.194199999999999928e+00,7.906300000000000550e-01,-6.089799999999999658e-01,-2.038099999999999912e-01
-1.328099999999999940e-02,-6.989800000000000180e-02,-3.146800000000000153e-01,-2.642200000000000104e-01,7.238799999999999679e-01,-1.328099999999999940e-02,-6.989800000000000180e-02,-3.146800000000000153e-01,-2.642200000000000104e-01,7.238799999999999679e-01,-1.521300000000000097e+00,8.809399999999999453e-01,-5.743500000000000272e-01,-8.335199999999999554e-02,-1.584000000000000130e-01,-1.194199999999999928e+00,7.906300000000000550e-01,-6.089799999999999658e-01,-2.038099999999999912e-01,-1.090900000000000064e-01
-6.989800000000000180e-02,-3.146800000000000153e-01,-2.642200000000000104e-01,7.238799999999999679e-01,9.335099999999999509e-01,-6.989800000000000180e-02,-3.146800000000000153e-01,-2.642200000000000104e-01,7.238799999999999679e-01,9.335099999999999509e-01,8.809399999999999453e-01,-5.743500000000000272e-01,-8.335199999999999554e-02,-1.584000000000000130e-01,1.370700000000000029e+00,7.906300000000000550e-01,-6.089799999999999658e-01,-2.038099999999999912e-01,-1.090900000000000064e-01,1.462199999999999944e+00
-3.146800000000000153e-01,-2.642200000000000104e-01,7.238799999999999679e-01,9.335099999999999509e-01,-1.012299999999999978e+00,-3.146800000000000153e-01,-2.642200000000000104e-01,7.238799999999999679e-01,9.335099999999999509e-01,-1.012299999999999978e+00,-5.743500000000000272e-01,-8.335199999999999554e-02,-1.584000000000000130e-01,1.370700000000000029e+00,4.793100000000000138e-01,-6.089799999999999658e-01,-2.038099999999999912e-01,-1.090900000000000064e-01,1.462199999999999944e+00,4.615900000000000003e-01
-2.642200000000000104e-01,7.238799999999999679e-01,9.335099999999999509e-01,-1.012299999999999978e+00,1.653999999999999915e-01,-2.642200000000000104e-01,7.238799999999999679e-01,9.335099999999999509e-01,-1.012299999999999978e+00,1.653999999999999915e-01,-8.335199999999999554e-02,-1.584000000000000130e-01,1.370700000000000029e+00,4.793100000000000138e-01,-2.201200000000000045e+00,-2.038099999999999912e-01,-1.090900000000000064e-01,1.462199999999999944e+00,4.615900000000000003e-01,-1.586100000000000065e+00
7.238799999999999679e-01,9.335099999999999509e-01,-1.012299999999999978e+00,1.653999999999999915e-01,-2.407499999999999918e-01,7.238799999999999679e-01,9.335099999999999509e-01,-1.012299999999999978e+00,1.653999999999999915e-01,-2.407499999999999918e-01,-1.584000000000000130e-01,1.370700000000000029e+00,4.793100000000000138e-01,-2.201200000000000045e+00,1.317800000000000082e+00,-1.090900000000000064e-01,1.462199999999999944e+00,4.615900000000000003e-01,-1.586100000000000065e+00,9.064499999999999780e-01
9.335099999999999509e-01,-1.012299999999999978e+00,1.653999999999999915e-01,-2.407499999999999918e-01,-5.829499999999999682e-01,9.335099999999999509e-01,-1.012299999999999978e+00,1.653999999999999915e-01,-2.407499999999999918e-01,-5.829499999999999682e-01,1.370700000000000029e+00,4.793100000000000138e-01,-2.201200000000000045e+00,1.317800000000000082e+00,-1.098400000000000043e+00,1.462199999999999944e+00,4.615900000000000003e-01,-1.586100000000000065e+00,9.064499999999999780e-01,-1.142099999999999893e+00
-1.012299999999999978e+00,1.653999999999999915e-01,-2.407499999999999918e-01,-5.829499999999999682e-01,1.033099999999999907e+00,-1.012299999999999978e+00,1.653999999999999915e-01,-2.407499999999999918e-01,-5.829499999999999682e-01,1.033099999999999907e+00,4.793100000000000138e-01,-2.201200000000000045e+00,1.317800000000000082e+00,-1.098400000000000043e+00,-1.203000000000000042e-01,4.615900000000000003e-01,-1.586100000000000065e+00,9.064499999999999780e-01,-1.142099999999999893e+00,6.824400000000000431e-03
1.653999999999999915e-01,-2.407499999999999918e-01,-5.829499999999999682e-01,1.033099999999999907e+00,-1.466800000000000048e-01,1.653999999999999915e-01,-2.407499999999999918e-01,-5.829499999999999682e-01,1.033099999999999907e+00,-1.466800000000000048e-01,-2.201200000000000045e+00,1.317800000000000082e+00,-1.098400000000000043e+00,-1.203000000000000042e-01,1.837900000000000089e+00,-1.586100000000000065e+00,9.064499999999999780e-01,-1.142099999999999893e+00,6.824400000000000431e-03,1.449000000000000066e+00
-2.407499999999999918e-01,-5.829499999999999682e-01,1.033099999999999907e+00,-1.466800000000000048e-01,-4.411300000000000221e-01,-2.407499999999999918e-01,-5.829499999999999682e-01,1.033099999999999907e+00,-1.466800000000000048e-01,-4.411300000000000221e-01,1.317800000000000082e+00,-1.098400000000000043e+00,-1.203000000000000042e-01,1.837900000000000089e+00,-1.307800000000000074e+00,9.064499999999999780e-01,-1.142099999999999893e+00,6.824400000000000431e-03,1.449000000000000066e+00,-1.008000000000000007e+00
-5.829499999999999682e-01,1.033099999999999907e+00,-1.466800000000000048e-01,-4.411300000000000221e-01,-1.289500000000000091e+00,-5.829499999999999682e-01,1.033099999999999907e+00,-1.466800000000000048e-01,-4.411300000000000221e-01,-1.289500000000000091e+00,-1.098400000000000043e+00,-1.203000000000000042e-01,1.837900000000000089e+00,-1.307800000000000074e+00,-3.300299999999999762e-02,-1.142099999999999893e+00,6.824400000000000431e-03,1.449000000000000066e+00,-1.008000000000000007e+00,-4.897599999999999731e-01
1.033099999999999907e+00,-1.466800000000000048e-01,-4.411300000000000221e-01,-1.289500000000000091e+00,-2.670399999999999996e-01,1.033099999999999907e+00,-1.466800000000000048e-01,-4.411300000000000221e-01,-1.289500000000000091e+00,-2.670399999999999996e-01,-1.203000000000000042e-01,1.837900000000000089e+00,-1.307800000000000074e+00,-3.300299999999999762e-02,-1.692600000000000104e+00,6.824400000000000431e-03,1.449000000000000066e+00,-1.008000000000000007e+00,-4.897599999999999731e-01,-1.915100000000000025e+00
-1.466800000000000048e-01,-4.411300000000000221e-01,-1.289500000000000091e+00,-2.670399999999999996e-01,-5.854899999999999549e-01,-1.466800000000000048e-01,-4.411300000000000221e-01,-1.289500000000000091e+00,-2.670399999999999996e-01,-5.854899999999999549e-01,1.837900000000000089e+00,-1.307800000000000074e+00,-3.300299999999999762e-02,-1.692600000000000104e+00,1.230699999999999905e+00,1.449000000000000066e+00,-1.008000000000000007e+00,-4.897599999999999731e-01,-1.915100000000000025e+00,2.602599999999999913e-01
-4.411300000000000221e-01,-1.289500000000000091e+00,-2.670399999999999996e-01,-5.854899999999999549e-01,-6.029499999999999860e-01,-4.411300000000000221e-01,-1.289500000000000091e+00,-2.670399999999999996e-01,-5.854899999999999549e-01,-6.029499999999999860e-01,-1.307800000000000074e+00,-3.300299999999999762e-02,-1.692600000000000104e+00,1.230699999999999905e+00,-6.863399999999999501e-01,-1.008000000000000007e+00,-4.897599999999999731e-01,-1.915100000000000025e+00,2.602599999999999913e-01,-1.280399999999999983e+00
-1.289500000000000091e+00,-2.670399999999999996e-01,-5.854899999999999549e-01,-6.029499999999999860e-01,2.060299999999999798e+00,-1.289500000000000091e+00,-2.670399999999999996e-01,-5.854899999999999549e-01,-6.029499999999999860e-01,2.060299999999999798e+00,-3.300299999999999762e-02,-1.692600000000000104e+00,1.230699999999999905e+00,-6.863399999999999501e-01,4.556700000000000195e-01,-4.897599999999999731e-01,-1.915100000000000025e+00,2.602599999999999913e-01,-1.280399999999999983e+00,4.721799999999999886e-01
-2.670399999999999996e-01,-5.854899999999999549e-01,-6.029499999999999860e-01,2.060299999999999798e+00,6.509700000000000486e-01,-2.670399999999999996e-01,-5.854899999999999549e-01,-6.029499999999999860e-01,2.060299999999999798e+00,6.509700000000000486e-01,-1.692600000000000104e+00,1.230699999999999905e+00,-6.863399999999999501e-01,4.556700000000000195e-01,3.607200000000000184e+00,-1.915100000000000025e+00,2.602599999999999913e-01,-1.280399999999999983e+00,4.721799999999999886e-01,3.214199999999999946e+00
-5.854899999999999549e-01,-6.029499999999999860e-01,2.060299999999999798e+00,6.509700000000000486e-01,1.083499999999999908e+00,-5.854899999999999549e-01,-6.029499999999999860e-01,2.060299999999999798e+00,6.509700000000000486e-01,1.083499999999999908e+00,1.230699999999999905e+00,-6.863399999999999501e-01,4.556700000000000195e-01,3.607200000000000184e+00,-1.130200000000000093e+00,2.602599999999999913e-01,-1.280399999999999983e+00,4.721799999999999886e-01,3.214199999999999946e+00,6.316599999999999993e-02
-6.029499999999999860e-01,2.060299999999999798e+00,6.509700000000000486e-01,1.083499999999999908e+00,1.957899999999999918e-01,-6.029499999999999860e-01,2.060299999999999798e+00,6.509700000000000486e-01,1.083499999999999908e+00,1.957899999999999918e-01,-6.863399999999999501e-01,4.556700000000000195e-01,3.607200000000000184e+00,-1.130200000000000093e+00,1.512000000000000011e+00,-1.280399999999999983e+00,4.721799999999999886e-01,3.214199999999999946e+00,6.316599999999999993e-02,2.032399999999999984e+00
2.060299999999999798e+00,6.509700000000000486e-01,1.083499999999999908e+00,1.957899999999999918e-01,-2.992600000000000260e-01,2.060299999999999798e+00,6.509700000000000486e-01,1.083499999999999908e+00,1.957899999999999918e-01,-2.992600000000000260e-01,4.556700000000000195e-01,3.607200000000000184e+00,-1.130200000000000093e+00,1.512000000000000011e+00,-1.635000000000000009e+00,4.721799999999999886e-01,3.214199999999999946e+00,6.316599999999999993e-02,2.032399999999999984e+00,-7.591999999999999860e-01
6.509700000000000486e-01,1.083499999999999908e+00,1.957899999999999918e-01,-2.992600000000000260e-01,1.008399999999999963e+00,6.509700000000000486e-01,1.083499999999999908e+00,1.957899999999999918e-01,-2.992600000000000260e-01,1.008399999999999963e+00,3.607200000000000184e+00,-1.130200000000000093e+00,1.512000000000000011e+00,-1.635000000000000009e+00,-5.645400000000000418e-01,3.214199999999999946e+00,6.316599999999999993e-02,2.032399999999999984e+00,-7.591999999999999860e-01,2.280000000000000082e-01
1.083499999999999908e+00,1.957899999999999918e-01,-2.992600000000000260e-01,1.008399999999999963e+00,5.714700000000000335e-02,1.083499999999999908e+00,1.957899999999999918e-01,-2.992600000000000260e-01,1.008399999999999963e+00,5.714700000000000335e-02,-1.130200000000000093e+00,1.512000000000000011e+00,-1.635000000000000009e+00,-5.645400000000000418e-01,1.008199999999999985e+00,6.316599999999999993e-02,2.032399999999999984e+00,-7.591999999999999860e-01,2.280000000000000082e-01,1.214499999999999913e+00
1.957899999999999918e-01,-2.992600000000000260e-01,1.008399999999999963e+00,5.714700000000000335e-02,-1.132600000000000051e+00,1.957899999999999918e-01,-2.992600000000000260e-01,1.008399999999999963e+00,5.714700000000000335e-02,-1.132600000000000051e+00,1.512000000000000011e+00,-1.635000000000000009e+00,-5.645400000000000418e-01,1.008199999999999985e+00,-1.358600000000000030e+00,2.032399999999999984e+00,-7.591999999999999860e-01,2.280000000000000082e-01,1.214499999999999913e+00,-9.981999999999999762e-01
-2.992600000000000260e-01,1.008399999999999963e+00,5.714700000000000335e-02,-1.132600000000000051e+00,1.396300000000000097e+00,-2.992600000000000260e-01,1.008399999999999963e+00,5.714700000000000335e-02,-1.132600000000000051e+00,1.396300000000000097e+00,-1.635000000000000009e+00,-5.645400000000000418e-01,1.008199999999999985e+00,-1.358600000000000030e+00,-1.611799999999999899e+00,-7.591999999999999860e-01,2.280000000000000082e-01,1.214499999999999913e+00,-9.981999999999999762e-01,-9.128899999999999793e-01
1.008399999999999963e+00,5.714700000000000335e-02,-1.132600000000000051e+00,1.396300000000000097e+00,7.527800000000000047e-01,1.008399999999999963e+00,5.714700000000000335e-02,-1.132600000000000051e+00,1.396300000000000097e+00,7.527800000000000047e-01,-5.645400000000000418e-01,1.008199999999999985e+00,-1.358600000000000030e+00,-1.611799999999999899e+00,2.702399999999999913e+00,2.280000000000000082e-01,1.214499999999999913e+00,-9.981999999999999762e-01,-9.128899999999999793e-01,2.554499999999999993e+00
5.714700000000000335e-02,-1.132600000000000051e+00,1.396300000000000097e+00,7.527800000000000047e-01,2.626000000000000001e-01,5.714700000000000335e-02,-1.132600000000000051e+00,1.396300000000000097e+00,7.527800000000000047e-01,2.626000000000000001e-01,1.008199999999999985e+00,-1.358600000000000030e+00,-1.611799999999999899e+00,2.702399999999999913e+00,-9.481399999999999828e-01,1.214499999999999913e+00,-9.981999999999999762e-01,-9.128899999999999793e-01,2.554499999999999993e+00,-1.342500000000000082e-01
-1.132600000000000051e+00,1.396300000000000097e+00,7.527800000000000047e-01,2.626000000000000001e-01,4.173100000000000143e-01,-1.132600000000000051e+00,1.396300000000000097e+00,7.527800000000000047e-01,2.626000000000000001e-01,4.173100000000000143e-01,-1.358600000000000030e+00,-1.611799999999999899e+00,2.702399999999999913e+00,-9.481399999999999828e-01,4.066299999999999776e-02,-9.981999999999999762e-01,-9.128899999999999793e-01,2.554499999999999993e+00,-1.342500000000000082e-01,6.886900000000000244e-01
1.396300000000000097e+00,7.527800000000000047e-01,2.626000000000000001e-01,4.173100000000000143e-01,5.458499999999999464e-01,1.396300000000000097e+00,7.527800000000000047e-01,2.626000000000000001e-01,4.173100000000000143e-01,5.458499999999999464e-01,-1.611799999999999899e+00,2.702399999999999913e+00,-9.481399999999999828e-01,4.066299999999999776e-02,-3.143900000000000028e-01,-9.128899999999999793e-01,2.554499999999999993e+00,-1.342500000000000082e-01,6.886900000000000244e-01,3.443700000000000094e-01
7.527800000000000047e-01,2.626000000000000001e-01,4.173100000000000143e-01,5.458499999999999464e-01,-1.454600000000000060e-01,7.527800000000000047e-01,2.626000000000000001e-01,4.173100000000000143e-01,5.458499999999999464e-01,-1.454600000000000060e-01,2.702399999999999913e+00,-9.481399999999999828e-01,4.066299999999999776e-02,-3.143900000000000028e-01,6.470099999999999463e-02,2.554499999999999993e+00,-1.342500000000000082e-01,6.886900000000000244e-01,3.443700000000000094e-01,5.072999999999999732e-01
2.626000000000000001e-01,4.173100000000000143e-01,5.458499999999999464e-01,-1.454600000000000060e-01,1.280799999999999939e+00,2.626000000000000001e-01,4.173100000000000143e-01,5.458499999999999464e-01,-1.454600000000000060e-01,1.280799999999999939e+00,-9.481399999999999828e-01,4.066299999999999776e-02,-3.143900000000000028e-01,6.470099999999999463e-02,-1.160199999999999898e+00,-1.342500000000000082e-01,6.886900000000000244e-01,3.443700000000000094e-01,5.072999999999999732e-01,-2.084799999999999986e-01
4.173100000000000143e-01,5.458499999999999464e-01,-1.454600000000000060e-01,1.280799999999999939e+00,-9.094499999999999806e-01,4.173100000000000143e-01,5.458499999999999464e-01,-1.454600000000000060e-01,1.280799999999999939e+00,-9.094499999999999806e-01,4.066299999999999776e-02,-3.143900000000000028e-01,6.470099999999999463e-02,-1.160199999999999898e+00,1.724199999999999955e+00,6.886900000000000244e-01,3.443700000000000094e-01,5.072999999999999732e-01,-2.084799999999999986e-01,1.618999999999999995e+00
5.458499999999999464e-01,-1.454600000000000060e-01,1.280799999999999939e+00,-9.094499999999999806e-01,2.333399999999999919e-01,5.458499999999999464e-01,-1.454600000000000060e-01,1.280799999999999939e+00,-9.094499999999999806e-01,2.333399999999999919e-01,-3.143900000000000028e-01,6.470099999999999463e-02,-1.160199999999999898e+00,1.724199999999999955e+00,-3.234399999999999942e+00,3.443700000000000094e-01,5.072999999999999732e-01,-2.084799999999999986e-01,1.618999999999999995e+00,-2.263199999999999878e+00
-1.454600000000000060e-01,1.280799999999999939e+00,-9.094499999999999806e-01,2.333399999999999919e-01,1.193100000000000049e+00,-1.454600000000000060e-01,1.280799999999999939e+00,-9.094499999999999806e-01,2.333399999999999919e-01,1.193100000000000049e+00,6.470099999999999463e-02,-1.160199999999999898e+00,1.724199999999999955e+00,-3.234399999999999942e+00,1.574100000000000055e+00,5.072999999999999732e-01,-2.084799999999999986e-01,1.618999999999999995e+00,-2.263199999999999878e+00,1.718699999999999894e+00
1.280799999999999939e+00,-9.094499999999999806e-01,2.333399999999999919e-01,1.193100000000000049e+00,2.915699999999999958e-01,1.280799999999999939e+00,-9.094499999999999806e-01,2.333399999999999919e-01,1.193100000000000049e+00,2.915699999999999958e-01,-1.160199999999999898e+00,1.724199999999999955e+00,-3.234399999999999942e+00,1.574100000000000055e+00,4.069200000000000039e-01,-2.084799999999999986e-01,1.618999999999999995e+00,-2.263199999999999878e+00,1.718699999999999894e+00,7.903499999999999970e-01
-9.094499999999999806e-01,2.333399999999999919e-01,1.193100000000000049e+00,2.915699999999999958e-01,-1.332000000000000073e+00,-9.094499999999999806e-01,2.333399999999999919e-01,1.193100000000000049e+00,2.915699999999999958e-01,-1.332000000000000073e+00,1.724199999999999955e+00,-3.234399999999999942e+00,1.574100000000000055e+00,4.069200000000000039e-01,-5.938499999999999890e-01,1.618999999999999995e+00,-2.263199999999999878e+00,1.718699999999999894e+00,7.903499999999999970e-01,-3.401600000000000179e-01
2.333399999999999919e-01,1.193100000000000049e+00,2.915699999999999958e-01,-1.332000000000000073e+00,5.603200000000000403e-01,2.333399999999999919e-01,1.193100000000000049e+00,2.915699999999999958e-01,-1.332000000000000073e+00,5.603200000000000403e-01,-3.234399999999999942e+00,1.574100000000000055e+00,4.069200000000000039e-01,-5.938499999999999890e-01,-2.376399999999999846e+00,-2.263199999999999878e+00,1.718699999999999894e+00,7.903499999999999970e-01,-3.401600000000000179e-01,-1.777700000000000058e+00
1.193100000000000049e+00,2.915699999999999958e-01,-1.332000000000000073e+00,5.603200000000000403e-01,4.871099999999999874e-01,1.193100000000000049e+00,2.915699999999999958e-01,-1.332000000000000073e+00,5.603200000000000403e-01,4.871099999999999874e-01,1.574100000000000055e+00,4.069200000000000039e-01,-5.938499999999999890e-01,-2.376399999999999846e+00,1.958299999999999930e+00,1.718699999999999894e+00,7.903499999999999970e-01,-3.401600000000000179e-01,-1.777700000000000058e+00,1.651899999999999924e+00
2.915699999999999958e-01,-1.332000000000000073e+00,5.603200000000000403e-01,4.871099999999999874e-01,2.023800000000000043e-01,2.915699999999999958e-01,-1.332000000000000073e+00,5.603200000000000403e-01,4.871099999999999874e-01,2.023800000000000043e-01,4.069200000000000039e-01,-5.938499999999999890e-01,-2.376399999999999846e+00,1.958299999999999930e+00,-5.414499999999999869e-01,7.903499999999999970e-01,-3.401600000000000179e-01,-1.777700000000000058e+00,1.651899999999999924e+00,-1.991999999999999882e-01
-1.332000000000000073e+00,5.603200000000000403e-01,4.871099999999999874e-01,2.023800000000000043e-01,5.137100000000000000e-01,-1.332000000000000073e+00,5.603200000000000403e-01,4.871099999999999874e-01,2.023800000000000043e-01,5.137100000000000000e-01,-5.938499999999999890e-01,-2.376399999999999846e+00,1.958299999999999930e+00,-5.414499999999999869e-01,2.418399999999999994e-01,-3.401600000000000179e-01,-1.777700000000000058e+00,1.651899999999999924e+00,-1.991999999999999882e-01,6.266599999999999948e-01
5.603200000000000403e-01,4.871099999999999874e-01,2.023800000000000043e-01,5.137100000000000000e-01,-4.662899999999999823e-01,5.603200000000000403e-01,4.871099999999999874e-01,2.023800000000000043e-01,5.137100000000000000e-01,-4.662899999999999823e-01,-2.376399999999999846e+00,1.958299999999999930e+00,-5.414499999999999869e-01,2.418399999999999994e-01,1.661799999999999944e-01,-1.777700000000000058e+00,1.651899999999999924e+00,-1.991999999999999882e-01,6.266599999999999948e-01,2.733900000000000219e-01
4.871099999999999874e-01,2.023800000000000043e-01,5.137100000000000000e-01,-4.662899999999999823e-01,2.020599999999999952e+00,4.871099999999999874e-01,2.023800000000000043e-01,5.137100000000000000e-01,-4.662899999999999823e-01,2.020599999999999952e+00,1.958299999999999930e+00,-5.414499999999999869e-01,2.418399999999999994e-01,1.661799999999999944e-01,-1.292599999999999971e+00,1.651899999999999924e+00,-1.991999999999999882e-01,6.266599999999999948e-01,2.733900000000000219e-01,-2.367100000000000037e-01
2.023800000000000043e-01,5.137100000000000000e-01,-4.662899999999999823e-01,2.020599999999999952e+00,-2.854399999999999993e-02,2.023800000000000043e-01,5.137100000000000000e-01,-4.662899999999999823e-01,2.020599999999999952e+00,-2.854399999999999993e-02,-5.414499999999999869e-01,2.418399999999999994e-01,1.661799999999999944e-01,-1.292599999999999971e+00,3.219899999999999984e+00,-1.991999999999999882e-01,6.266599999999999948e-01,2.733900000000000219e-01,-2.367100000000000037e-01,3.117700000000000138e+00
5.137100000000000000e-01,-4.662899999999999823e-01,2.020599999999999952e+00,-2.854399999999999993e-02,-8.324300000000000033e-01,5.137100000000000000e-01,-4.662899999999999823e-01,2.020599999999999952e+00,-2.854399999999999993e-02,-8.324300000000000033e-01,2.418399999999999994e-01,1.661799999999999944e-01,-1.292599999999999971e+00,3.219899999999999984e+00,-2.819399999999999906e+00,6.266599999999999948e-01,2.733900000000000219e-01,-2.367100000000000037e-01,3.117700000000000138e+00,-1.867199999999999971e+00
-4.662899999999999823e-01,2.020599999999999952e+00,-2.854399999999999993e-02,-8.324300000000000033e-01,-3.044799999999999729e-01,-4.662899999999999823e-01,2.020599999999999952e+00,-2.854399999999999993e-02,-8.324300000000000033e-01,-3.044799999999999729e-01,1.661799999999999944e-01,-1.292599999999999971e+00,3.219899999999999984e+00,-2.819399999999999906e+00,-5.966299999999999937e-01,2.733900000000000219e-01,-2.367100000000000037e-01,3.117700000000000138e+00,-1.867199999999999971e+00,-4.127100000000000213e-01
2.020599999999999952e+00,-2.854399999999999993e-02,-8.324300000000000033e-01,-3.044799999999999729e-01,1.761800000000000033e+00,2.020599999999999952e+00,-2.854399999999999993e-02,-8.324300000000000033e-01,-3.044799999999999729e-01,1.761800000000000033e+00,-1.292599999999999971e+00,3.219899999999999984e+00,-2.819399999999999906e+00,-5.966299999999999937e-01,-5.139099999999999779e-01,-2.367100000000000037e-01,3.117700000000000138e+00,-1.867199999999999971e+00,-4.127100000000000213e-01,-3.749899999999999761e-02
-2.854399999999999993e-02,-8.324300000000000033e-01,-3.044799999999999729e-01,1.761800000000000033e+00,2.781100000000000239e-01,-2.854399999999999993e-02,-8.324300000000000033e-01,-3.044799999999999729e-01,1.761800000000000033e+00,2.781100000000000239e-01,3.219899999999999984e+00,-2.819399999999999906e+00,-5.966299999999999937e-01,-5.139099999999999779e-01,2.678999999999999826e+00,3.117700000000000138e+00,-1.867199999999999971e+00,-4.127100000000000213e-01,-3.749899999999999761e-02,2.621199999999999974e+00
-8.324300000000000033e-01,-3.044799999999999729e-01,1.761800000000000033e+00,2.781100000000000239e-01,3.723400000000000043e-01,-8.324300000000000033e-01,-3.044799999999999729e-01,1.761800000000000033e+00,2.781100000000000239e-01,3.723400000000000043e-01,-2.819399999999999906e+00,-5.966299999999999937e-01,-5.139099999999999779e-01,2.678999999999999826e+00,-1.789700000000000069e+00,-1.867199999999999971e+00,-4.127100000000000213e-01,-3.749899999999999761e-02,2.621199999999999974e+00,-7.568700000000000427e-01
-3.044799999999999729e-01,1.761800000000000033e+00,2.781100000000000239e-01,3.723400000000000043e-01,-1.534499999999999975e+00,-3.044799999999999729e-01,1.761800000000000033e+00,2.781100000000000239e-01,3.723400000000000043e-01,-1.534499999999999975e+00,-5.966299999999999937e-01,-5.139099999999999779e-01,2.678999999999999826e+00,-1.789700000000000069e+00,6.398899999999999588e-01,-4.127100000000000213e-01,-3.749899999999999761e-02,2.621199999999999974e+00,-7.568700000000000427e-01,5.309399999999999675e-01
1.761800000000000033e+00,2.781100000000000239e-01,3.723400000000000043e-01,-1.534499999999999975e+00,7.591299999999999715e-01,1.761800000000000033e+00,2.781100000000000239e-01,3.723400000000000043e-01,-1.534499999999999975e+00,7.591299999999999715e-01,-5.139099999999999779e-01,2.678999999999999826e+00,-1.789700000000000069e+00,6.398899999999999588e-01,-3.350600000000000023e+00,-3.749899999999999761e-02,2.621199999999999974e+00,-7.568700000000000427e-01,5.309399999999999675e-01,-2.560599999999999987e+00
2.781100000000000239e-01,3.723400000000000043e-01,-1.534499999999999975e+00,7.591299999999999715e-01,-9.072099999999999609e-02,2.781100000000000239e-01,3.723400000000000043e-01,-1.534499999999999975e+00,7.591299999999999715e-01,-9.072099999999999609e-02,2.678999999999999826e+00,-1.789700000000000069e+00,6.398899999999999588e-01,-3.350600000000000023e+00,2.855399999999999938e+00,2.621199999999999974e+00,-7.568700000000000427e-01,5.309399999999999675e-01,-2.560599999999999987e+00,2.192400000000000126e+00
