# r1_0,r1_1,r1_2,r1_3,r1_4,r2_0,r2_1,r2_2,r2_3,r2_4,y1_0,y1_1,y1_2,y1_3,y1_4,y2_0,y2_1,y2_2,y2_3,y2_4
-1.233999999999999958e-01,-5.162799999999999612e-01,8.633100000000000218e-01,9.661599999999999355e-02,-2.097799999999999887e+00,5.187699999999999534e-01,-4.992099999999999871e-01,1.419200000000000017e+00,-1.224699999999999900e+00,1.228199999999999958e+00,-2.779100000000000126e+00,1.838600000000000012e+00,-1.443200000000000038e+00,3.303399999999999892e+00,-2.610300000000000065e+00,-1.137599999999999945e+00,8.363300000000000178e-01,-1.344300000000000050e+00,2.754999999999999893e+00,-2.386699999999999822e+00
-5.162799999999999612e-01,8.633100000000000218e-01,9.661599999999999355e-02,-2.097799999999999887e+00,1.174700000000000077e+00,-4.992099999999999871e-01,1.419200000000000017e+00,-1.224699999999999900e+00,1.228199999999999958e+00,5.719300000000000495e-01,1.838600000000000012e+00,-1.443200000000000038e+00,3.303399999999999892e+00,-2.610300000000000065e+00,8.333300000000000152e-01,8.363300000000000178e-01,-1.344300000000000050e+00,2.754999999999999893e+00,-2.386699999999999822e+00,1.126300000000000079e+00
8.633100000000000218e-01,9.661599999999999355e-02,-2.097799999999999887e+00,1.174700000000000077e+00,5.505600000000000493e-01,1.419200000000000017e+00,-1.224699999999999900e+00,1.228199999999999958e+00,5.719300000000000495e-01,-4.813800000000000023e-02,-1.443200000000000038e+00,3.303399999999999892e+00,-2.610300000000000065e+00,8.333300000000000152e-01,2.449600000000000222e+00,-1.344300000000000050e+00,2.754999999999999893e+00,-2.386699999999999822e+00,1.126300000000000079e+00,7.713600000000000456e-01
9.661599999999999355e-02,-2.097799999999999887e+00,1.174700000000000077e+00,5.505600000000000493e-01,1.193999999999999950e+00,-1.224699999999999900e+00,1.228199999999999958e+00,5.719300000000000495e-01,-4.813800000000000023e-02,1.615899999999999892e+00,3.303399999999999892e+00,-2.610300000000000065e+00,8.333300000000000152e-01,2.449600000000000222e+00,-2.044100000000000084e-01,2.754999999999999893e+00,-2.386699999999999822e+00,1.126300000000000079e+00,7.713600000000000456e-01,3.553999999999999937e-01
-2.097799999999999887e+00,1.174700000000000077e+00,5.505600000000000493e-01,1.193999999999999950e+00,1.317299999999999915e+00,1.228199999999999958e+00,5.719300000000000495e-01,-4.813800000000000023e-02,1.615899999999999892e+00,1.053099999999999925e+00,-2.610300000000000065e+00,8.333300000000000152e-01,2.449600000000000222e+00,-2.044100000000000084e-01,2.549399999999999888e+00,-2.386699999999999822e+00,1.126300000000000079e+00,7.713600000000000456e-01,3.553999999999999937e-01,2.559099999999999930e+00
1.174700000000000077e+00,5.505600000000000493e-01,1.193999999999999950e+00,1.317299999999999915e+00,-1.488599999999999923e+00,5.719300000000000495e-01,-4.813800000000000023e-02,1.615899999999999892e+00,1.053099999999999925e+00,-7.038799999999999502e-01,8.333300000000000152e-01,2.449600000000000222e+00,-2.044100000000000084e-01,2.549399999999999888e+00,2.506099999999999994e-01,1.126300000000000079e+00,7.713600000000000456e-01,3.553999999999999937e-01,2.559099999999999930e+00,9.719299999999999606e-01
5.505600000000000493e-01,1.193999999999999950e+00,1.317299999999999915e+00,-1.488599999999999923e+00,-1.896600000000000022e-02,-4.813800000000000023e-02,1.615899999999999892e+00,1.053099999999999925e+00,-7.038799999999999502e-01,1.097599999999999909e+00,2.449600000000000222e+00,-2.044100000000000084e-01,2.549399999999999888e+00,2.506099999999999994e-01,-2.857499999999999929e+00,7.713600000000000456e-01,3.553999999999999937e-01,2.559099999999999930e+00,9.719299999999999606e-01,-1.917999999999999927e+00
1.193999999999999950e+00,1.317299999999999915e+00,-1.488599999999999923e+00,-1.896600000000000022e-02,-5.934399999999999675e-01,1.615899999999999892e+00,1.053099999999999925e+00,-7.038799999999999502e-01,1.097599999999999909e+00,-1.800499999999999878e-01,-2.044100000000000084e-01,2.549399999999999888e+00,2.506099999999999994e-01,-2.857499999999999929e+00,2.429300000000000015e+00,3.553999999999999937e-01,2.559099999999999930e+00,9.719299999999999606e-01,-1.917999999999999927e+00,1.967500000000000027e+00
1.317299999999999915e+00,-1.488599999999999923e+00,-1.896600000000000022e-02,-5.934399999999999675e-01,-1.898700000000000040e-02,1.053099999999999925e+00,-7.038799999999999502e-01,1.097599999999999909e+00,-1.800499999999999878e-01,-1.375499999999999945e+00,2.549399999999999888e+00,2.506099999999999994e-01,-2.857499999999999929e+00,2.429300000000000015e+00,-1.533600000000000074e+00,2.559099999999999930e+00,9.719299999999999606e-01,-1.917999999999999927e+00,1.967500000000000027e+00,-1.643799999999999928e+00
-1.488599999999999923e+00,-1.896600000000000022e-02,-5.934399999999999675e-01,-1.898700000000000040e-02,-3.872300000000000186e-01,-7.038799999999999502e-01,1.097599999999999909e+00,-1.800499999999999878e-01,-1.375499999999999945e+00,-3.697199999999999931e-01,2.506099999999999994e-01,-2.857499999999999929e+00,2.429300000000000015e+00,-1.533600000000000074e+00,8.913300000000000389e-02,9.719299999999999606e-01,-1.917999999999999927e+00,1.967500000000000027e+00,-1.643799999999999928e+00,-3.928200000000000025e-01
-1.896600000000000022e-02,-5.934399999999999675e-01,-1.898700000000000040e-02,-3.872300000000000186e-01,2.144600000000000117e-01,1.097599999999999909e+00,-1.800499999999999878e-01,-1.375499999999999945e+00,-3.697199999999999931e-01,-8.227100000000000524e-01,-2.857499999999999929e+00,2.429300000000000015e+00,-1.533600000000000074e+00,8.913300000000000389e-02,-6.482700000000000129e-01,-1.917999999999999927e+00,1.967500000000000027e+00,-1.643799999999999928e+00,-3.928200000000000025e-01,-5.416999999999999593e-01
-5.934399999999999675e-01,-1.898700000000000040e-02,-3.872300000000000186e-01,2.144600000000000117e-01,1.745700000000000029e+00,-1.800499999999999878e-01,-1.375499999999999945e+00,-3.697199999999999931e-01,-8.227100000000000524e-01,1.164700000000000069e+00,2.429300000000000015e+00,-1.533600000000000074e+00,8.913300000000000389e-02,-6.482700000000000129e-01,-1.069500000000000034e-01,1.967500000000000027e+00,-1.643799999999999928e+00,-3.928200000000000025e-01,-5.416999999999999593e-01,-4.836699999999999888e-01
-1.898700000000000040e-02,-3.872300000000000186e-01,2.144600000000000117e-01,1.745700000000000029e+00,3.288599999999999857e-01,-1.375499999999999945e+00,-3.697199999999999931e-01,-8.227100000000000524e-01,1.164700000000000069e+00,4.615500000000000158e-01,-1.533600000000000074e+00,8.913300000000000389e-02,-6.482700000000000129e-01,-1.069500000000000034e-01,2.262300000000000200e+00,-1.643799999999999928e+00,-3.928200000000000025e-01,-5.416999999999999593e-01,-4.836699999999999888e-01,2.523499999999999854e+00
-3.872300000000000186e-01,2.144600000000000117e-01,1.745700000000000029e+00,3.288599999999999857e-01,1.032100000000000017e+00,-3.697199999999999931e-01,-8.227100000000000524e-01,1.164700000000000069e+00,4.615500000000000158e-01,-1.366800000000000015e+00,8.913300000000000389e-02,-6.482700000000000129e-01,-1.069500000000000034e-01,2.262300000000000200e+00,-1.435400000000000009e+00,-3.928200000000000025e-01,-5.416999999999999593e-01,-4.836699999999999888e-01,2.523499999999999854e+00,-5.546499999999999764e-01
2.144600000000000117e-01,1.745700000000000029e+00,3.288599999999999857e-01,1.032100000000000017e+00,-3.394800000000000040e-01,-8.227100000000000524e-01,1.164700000000000069e+00,4.615500000000000158e-01,-1.366800000000000015e+00,-2.912600000000000189e-01,-6.482700000000000129e-01,-1.069500000000000034e-01,2.262300000000000200e+00,-1.435400000000000009e+00,-7.749399999999999622e-01,-5.416999999999999593e-01,-4.836699999999999888e-01,2.523499999999999854e+00,-5.546499999999999764e-01,-2.985700000000000021e-01
1.745700000000000029e+00,3.288599999999999857e-01,1.032100000000000017e+00,-3.394800000000000040e-01,3.665800000000000169e-01,1.164700000000000069e+00,4.615500000000000158e-01,-1.366800000000000015e+00,-2.912600000000000189e-01,-7.286299999999999721e-02,-1.069500000000000034e-01,2.262300000000000200e+00,-1.435400000000000009e+00,-7.749399999999999622e-01,-2.046699999999999964e+00,-4.836699999999999888e-01,2.523499999999999854e+00,-5.546499999999999764e-01,-2.985700000000000021e-01,-6.963599999999999790e-01
3.288599999999999857e-01,1.032100000000000017e+00,-3.394800000000000040e-01,3.665800000000000169e-01,6.054899999999999727e-01,4.615500000000000158e-01,-1.366800000000000015e+00,-2.912600000000000189e-01,-7.286299999999999721e-02,3.463200000000000167e-01,2.262300000000000200e+00,-1.435400000000000009e+00,-7.749399999999999622e-01,-2.046699999999999964e+00,-8.445400000000000129e-02,2.523499999999999854e+00,-5.546499999999999764e-01,-2.985700000000000021e-01,-6.963599999999999790e-01,5.556300000000000128e-02
1.032100000000000017e+00,-3.394800000000000040e-01,3.665800000000000169e-01,6.054899999999999727e-01,2.077599999999999891e+00,-1.366800000000000015e+00,-2.912600000000000189e-01,-7.286299999999999721e-02,3.463200000000000167e-01,1.319499999999999895e+00,-1.435400000000000009e+00,-7.749399999999999622e-01,-2.046699999999999964e+00,-8.445400000000000129e-02,-3.597799999999999887e-01,-5.546499999999999764e-01,-2.985700000000000021e-01,-6.963599999999999790e-01,5.556300000000000128e-02,3.135000000000000009e-01
-3.394800000000000040e-01,3.665800000000000169e-01,6.054899999999999727e-01,2.077599999999999891e+00,8.840000000000000080e-01,-2.912600000000000189e-01,-7.286299999999999721e-02,3.463200000000000167e-01,1.319499999999999895e+00,-1.054699999999999971e+00,-7.749399999999999622e-01,-2.046699999999999964e+00,-8.445400000000000129e-02,-3.597799999999999887e-01,1.820000000000000062e+00,-2.985700000000000021e-01,-6.963599999999999790e-01,5.556300000000000128e-02,3.135000000000000009e-01,2.315500000000000114e+00
3.665800000000000169e-01,6.054899999999999727e-01,2.077599999999999891e+00,8.840000000000000080e-01,1.112000000000000099e+00,-7.286299999999999721e-02,3.463200000000000167e-01,1.319499999999999895e+00,-1.054699999999999971e+00,1.673200000000000021e+00,-2.046699999999999964e+00,-8.445400000000000129e-02,-3.597799999999999887e-01,1.820000000000000062e+00,-3.244800000000000129e+00,-6.963599999999999790e-01,5.556300000000000128e-02,3.135000000000000009e-01,2.315500000000000114e+00,-1.738199999999999967e+00
6.054899999999999727e-01,2.077599999999999891e+00,8.840000000000000080e-01,1.112000000000000099e+00,-1.586300000000000043e+00,3.463200000000000167e-01,1.319499999999999895e+00,-1.054699999999999971e+00,1.673200000000000021e+00,-6.116899999999999560e-01,-8.445400000000000129e-02,-3.597799999999999887e-01,1.820000000000000062e+00,-3.244800000000000129e+00,1.665300000000000002e+00,5.556300000000000128e-02,3.135000000000000009e-01,2.315500000000000114e+00,-1.738199999999999967e+00,3.005599999999999827e+00
2.077599999999999891e+00,8.840000000000000080e-01,1.112000000000000099e+00,-1.586300000000000043e+00,1.707400000000000029e+00,1.319499999999999895e+00,-1.054699999999999971e+00,1.673200000000000021e+00,-6.116899999999999560e-01,1.016600000000000004e-01,-3.597799999999999887e-01,1.820000000000000062e+00,-3.244800000000000129e+00,1.665300000000000002e+00,-4.787899999999999601e+00,3.135000000000000009e-01,2.315500000000000114e+00,-1.738199999999999967e+00,3.005599999999999827e+00,-3.721400000000000041e+00
8.840000000000000080e-01,1.112000000000000099e+00,-1.586300000000000043e+00,1.707400000000000029e+00,-4.093700000000000117e-01,-1.054699999999999971e+00,1.673200000000000021e+00,-6.116899999999999560e-01,1.016600000000000004e-01,-2.332899999999999974e+00,1.820000000000000062e+00,-3.244800000000000129e+00,1.665300000000000002e+00,-4.787899999999999601e+00,3.081700000000000106e+00,2.315500000000000114e+00,-1.738199999999999967e+00,3.005599999999999827e+00,-3.721400000000000041e+00,2.792899999999999938e+00
1.112000000000000099e+00,-1.586300000000000043e+00,1.707400000000000029e+00,-4.093700000000000117e-01,-1.032799999999999940e+00,1.673200000000000021e+00,-6.116899999999999560e-01,1.016600000000000004e-01,-2.332899999999999974e+00,3.887200000000000100e-01,-3.244800000000000129e+00,1.665300000000000002e+00,-4.787899999999999601e+00,3.081700000000000106e+00,-5.855100000000000193e+00,-1.738199999999999967e+00,3.005599999999999827e+00,-3.721400000000000041e+00,2.792899999999999938e+00,-4.527700000000000280e+00
-1.586300000000000043e+00,1.707400000000000029e+00,-4.093700000000000117e-01,-1.032799999999999940e+00,1.819600000000000106e+00,-6.116899999999999560e-01,1.016600000000000004e-01,-2.332899999999999974e+00,3.887200000000000100e-01,1.051699999999999996e-01,1.665300000000000002e+00,-4.787899999999999601e+00,3.081700000000000106e+00,-5.855100000000000193e+00,1.081399999999999917e+00,3.005599999999999827e+00,-3.721400000000000041e+00,2.792899999999999938e+00,-4.527700000000000280e+00,1.463999999999999968e+00
1.707400000000000029e+00,-4.093700000000000117e-01,-1.032799999999999940e+00,1.819600000000000106e+00,-2.117999999999999883e-01,1.016600000000000004e-01,-2.332899999999999974e+00,3.887200000000000100e-01,1.051699999999999996e-01,-1.027700000000000058e+00,-4.787899999999999601e+00,3.081700000000000106e+00,-5.855100000000000193e+00,1.081399999999999917e+00,4.037999999999999923e-01,-3.721400000000000041e+00,2.792899999999999938e+00,-4.527700000000000280e+00,1.463999999999999968e+00,-9.130199999999999427e-02
-4.093700000000000117e-01,-1.032799999999999940e+00,1.819600000000000106e+00,-2.117999999999999883e-01,-2.067400000000000071e-01,-2.332899999999999974e+00,3.887200000000000100e-01,1.051699999999999996e-01,-1.027700000000000058e+00,1.633899999999999979e-03,3.081700000000000106e+00,-5.855100000000000193e+00,1.081399999999999917e+00,4.037999999999999923e-01,-2.606700000000000017e+00,2.792899999999999938e+00,-4.527700000000000280e+00,1.463999999999999968e+00,-9.130199999999999427e-02,-1.294200000000000017e+00
-1.032799999999999940e+00,1.819600000000000106e+00,-2.117999999999999883e-01,-2.067400000000000071e-01,-1.070400000000000018e+00,3.887200000000000100e-01,1.051699999999999996e-01,-1.027700000000000058e+00,1.633899999999999979e-03,-5.079599999999999671e-01,-5.855100000000000193e+00,1.081399999999999917e+00,4.037999999999999923e-01,-2.606700000000000017e+00,-4.056300000000000183e-02,-4.527700000000000280e+00,1.463999999999999968e+00,-9.130199999999999427e-02,-1.294200000000000017e+00,1.000999999999999945e-01
1.819600000000000106e+00,-2.117999999999999883e-01,-2.067400000000000071e-01,-1.070400000000000018e+00,-1.875299999999999967e+00,1.051699999999999996e-01,-1.027700000000000058e+00,1.633899999999999979e-03,-5.079599999999999671e-01,-1.635799999999999921e+00,1.081399999999999917e+00,4.037999999999999923e-01,-2.606700000000000017e+00,-4.056300000000000183e-02,-1.985000000000000098e+00,1.463999999999999968e+00,-9.130199999999999427e-02,-1.294200000000000017e+00,1.000999999999999945e-01,-1.746099999999999985e+00
-2.117999999999999883e-01,-2.067400000000000071e-01,-1.070400000000000018e+00,-1.875299999999999967e+00,-8.972299999999999720e-02,-1.027700000000000058e+00,1.633899999999999979e-03,-5.079599999999999671e-01,-1.635799999999999921e+00,-2.813999999999999835e-01,4.037999999999999923e-01,-2.606700000000000017e+00,-4.056300000000000183e-02,-1.985000000000000098e+00,-1.806799999999999962e+00,-9.130199999999999427e-02,-1.294200000000000017e+00,1.000999999999999945e-01,-1.746099999999999985e+00,-2.384100000000000108e+00
-2.067400000000000071e-01,-1.070400000000000018e+00,-1.875299999999999967e+00,-8.972299999999999720e-02,-4.187799999999999856e-01,1.633899999999999979e-03,-5.079599999999999671e-01,-1.635799999999999921e+00,-2.813999999999999835e-01,-3.759399999999999964e-01,-2.606700000000000017e+00,-4.056300000000000183e-02,-1.985000000000000098e+00,-1.806799999999999962e+00,1.539500000000000091e+00,-1.294200000000000017e+00,1.000999999999999945e-01,-1.746099999999999985e+00,-2.384100000000000108e+00,4.719700000000000006e-01
-1.070400000000000018e+00,-1.875299999999999967e+00,-8.972299999999999720e-02,-4.187799999999999856e-01,-2.106500000000000039e+00,-5.079599999999999671e-01,-1.635799999999999921e+00,-2.813999999999999835e-01,-3.759399999999999964e-01,1.060899999999999954e+00,-4.056300000000000183e-02,-1.985000000000000098e+00,-1.806799999999999962e+00,1.539500000000000091e+00,-5.838100000000000511e-01,1.000999999999999945e-01,-1.746099999999999985e+00,-2.384100000000000108e+00,4.719700000000000006e-01,-1.060899999999999954e+00
-1.875299999999999967e+00,-8.972299999999999720e-02,-4.187799999999999856e-01,-2.106500000000000039e+00,3.991999999999999993e-01,-1.635799999999999921e+00,-2.813999999999999835e-01,-3.759399999999999964e-01,1.060899999999999954e+00,-4.747300000000000131e-02,-1.985000000000000098e+00,-1.806799999999999962e+00,1.539500000000000091e+00,-5.838100000000000511e-01,8.265799999999999814e-01,-1.746099999999999985e+00,-2.384100000000000108e+00,4.719700000000000006e-01,-1.060899999999999954e+00,2.136200000000000043e-01
-8.972299999999999720e-02,-4.187799999999999856e-01,-2.106500000000000039e+00,3.991999999999999993e-01,-9.883100000000000218e-01,-2.813999999999999835e-01,-3.759399999999999964e-01,1.060899999999999954e+00,-4.747300000000000131e-02,-1.453400000000000025e+00,-1.806799999999999962e+00,1.539500000000000091e+00,-5.838100000000000511e-01,8.265799999999999814e-01,2.285299999999999887e+00,-2.384100000000000108e+00,4.719700000000000006e-01,-1.060899999999999954e+00,2.136200000000000043e-01,3.322599999999999998e-01
-4.187799999999999856e-01,-2.106500000000000039e+00,3.991999999999999993e-01,-9.883100000000000218e-01,-3.341000000000000081e-01,-3.759399999999999964e-01,1.060899999999999954e+00,-4.747300000000000131e-02,-1.453400000000000025e+00,-5.533599999999999630e-01,1.539500000000000091e+00,-5.838100000000000511e-01,8.265799999999999814e-01,2.285299999999999887e+00,-1.608400000000000052e+00,4.719700000000000006e-01,-1.060899999999999954e+00,2.136200000000000043e-01,3.322599999999999998e-01,-1.801099999999999923e+00
-2.106500000000000039e+00,3.991999999999999993e-01,-9.883100000000000218e-01,-3.341000000000000081e-01,-9.388699999999999823e-01,1.060899999999999954e+00,-4.747300000000000131e-02,-1.453400000000000025e+00,-5.533599999999999630e-01,1.609399999999999942e+00,-5.838100000000000511e-01,8.265799999999999814e-01,2.285299999999999887e+00,-1.608400000000000052e+00,1.451400000000000023e+00,-1.060899999999999954e+00,2.136200000000000043e-01,3.322599999999999998e-01,-1.801099999999999923e+00,4.361700000000000021e-01
3.991999999999999993e-01,-9.883100000000000218e-01,-3.341000000000000081e-01,-9.388699999999999823e-01,-2.229800000000000004e+00,-4.747300000000000131e-02,-1.453400000000000025e+00,-5.533599999999999630e-01,1.609399999999999942e+00,-4.409299999999999886e-01,8.265799999999999814e-01,2.285299999999999887e+00,-1.608400000000000052e+00,1.451400000000000023e+00,1.314300000000000024e+00,2.136200000000000043e-01,3.322599999999999998e-01,-1.801099999999999923e+00,4.361700000000000021e-01,8.951799999999999757e-01
-9.883100000000000218e-01,-3.341000000000000081e-01,-9.388699999999999823e-01,-2.229800000000000004e+00,3.641799999999999898e-02,-1.453400000000000025e+00,-5.533599999999999630e-01,1.609399999999999942e+00,-4.409299999999999886e-01,-1.873499999999999888e-01,2.285299999999999887e+00,-1.608400000000000052e+00,1.451400000000000023e+00,1.314300000000000024e+00,-6.239400000000000501e-01,3.322599999999999998e-01,-1.801099999999999923e+00,4.361700000000000021e-01,8.951799999999999757e-01,-2.000000000000000000e+00
-3.341000000000000081e-01,-9.388699999999999823e-01,-2.229800000000000004e+00,3.641799999999999898e-02,-5.814700000000000424e-01,-5.533599999999999630e-01,1.609399999999999942e+00,-4.409299999999999886e-01,-1.873499999999999888e-01,1.117099999999999982e+00,-1.608400000000000052e+00,1.451400000000000023e+00,1.314300000000000024e+00,-6.239400000000000501e-01,3.119899999999999896e+00,-1.801099999999999923e+00,4.361700000000000021e-01,8.951799999999999757e-01,-2.000000000000000000e+00,1.358700000000000019e+00
-9.388699999999999823e-01,-2.229800000000000004e+00,3.641799999999999898e-02,-5.814700000000000424e-01,-6.292900000000000160e-01,1.609399999999999942e+00,-4.409299999999999886e-01,-1.873499999999999888e-01,1.117099999999999982e+00,8.496599999999999708e-01,1.451400000000000023e+00,1.314300000000000024e+00,-6.239400000000000501e-01,3.119899999999999896e+00,1.264399999999999968e+00,4.361700000000000021e-01,8.951799999999999757e-01,-2.000000000000000000e+00,1.358700000000000019e+00,5.392700000000000271e-01
-2.229800000000000004e+00,3.641799999999999898e-02,-5.814700000000000424e-01,-6.292900000000000160e-01,1.609299999999999897e-01,-4.409299999999999886e-01,-1.873499999999999888e-01,1.117099999999999982e+00,8.496599999999999708e-01,-4.768600000000000061e-01,1.314300000000000024e+00,-6.239400000000000501e-01,3.119899999999999896e+00,1.264399999999999968e+00,2.150599999999999845e+00,8.951799999999999757e-01,-2.000000000000000000e+00,1.358700000000000019e+00,5.392700000000000271e-01,8.945899999999999963e-01
3.641799999999999898e-02,-5.814700000000000424e-01,-6.292900000000000160e-01,1.609299999999999897e-01,-1.336100000000000065e+00,-1.873499999999999888e-01,1.117099999999999982e+00,8.496599999999999708e-01,-4.768600000000000061e-01,2.022800000000000153e+00,-6.239400000000000501e-01,3.119899999999999896e+00,1.264399999999999968e+00,2.150599999999999845e+00,9.472199999999999509e-01,-2.000000000000000000e+00,1.358700000000000019e+00,5.392700000000000271e-01,8.945899999999999963e-01,-3.697999999999999898e-02
-5.814700000000000424e-01,-6.292900000000000160e-01,1.609299999999999897e-01,-1.336100000000000065e+00,-6.014699999999999491e-01,1.117099999999999982e+00,8.496599999999999708e-01,-4.768600000000000061e-01,2.022800000000000153e+00,1.791600000000000137e-01,3.119899999999999896e+00,1.264399999999999968e+00,2.150599999999999845e+00,9.472199999999999509e-01,2.089100000000000179e+00,1.358700000000000019e+00,5.392700000000000271e-01,8.945899999999999963e-01,-3.697999999999999898e-02,1.791900000000000048e+00
-6.292900000000000160e-01,1.609299999999999897e-01,-1.336100000000000065e+00,-6.014699999999999491e-01,2.567300000000000137e-01,8.496599999999999708e-01,-4.768600000000000061e-01,2.022800000000000153e+00,1.791600000000000137e-01,-7.738899999999999946e-02,1.264399999999999968e+00,2.150599999999999845e+00,9.472199999999999509e-01,2.089100000000000179e+00,1.239000000000000101e+00,5.392700000000000271e-01,8.945899999999999963e-01,-3.697999999999999898e-02,1.791900000000000048e+00,-4.605199999999999849e-01
1.609299999999999897e-01,-1.336100000000000065e+00,-6.014699999999999491e-01,2.567300000000000137e-01,2.485799999999999954e-01,-4.768600000000000061e-01,2.022800000000000153e+00,1.791600000000000137e-01,-7.738899999999999946e-02,6.191200000000000037e-01,2.150599999999999845e+00,9.472199999999999509e-01,2.089100000000000179e+00,1.239000000000000101e+00,1.895000000000000018e+00,8.945899999999999963e-01,-3.697999999999999898e-02,1.791900000000000048e+00,-4.605199999999999849e-01,1.156700000000000061e+00
-1.336100000000000065e+00,-6.014699999999999491e-01,2.567300000000000137e-01,2.485799999999999954e-01,-1.066100000000000048e+00,2.022800000000000153e+00,1.791600000000000137e-01,-7.738899999999999946e-02,6.191200000000000037e-01,3.349199999999999955e-01,9.472199999999999509e-01,2.089100000000000179e+00,1.239000000000000101e+00,1.895000000000000018e+00,1.315900000000000070e+00,-3.697999999999999898e-02,1.791900000000000048e+00,-4.605199999999999849e-01,1.156700000000000061e+00,8.499799999999999578e-01
-6.014699999999999491e-01,2.567300000000000137e-01,2.485799999999999954e-01,-1.066100000000000048e+00,-7.228700000000000125e-01,1.791600000000000137e-01,-7.738899999999999946e-02,6.191200000000000037e-01,3.349199999999999955e-01,-5.792300000000000226e-01,2.089100000000000179e+00,1.239000000000000101e+00,1.895000000000000018e+00,1.315900000000000070e+00,7.442399999999999623e-04,1.791900000000000048e+00,-4.605199999999999849e-01,1.156700000000000061e+00,8.499799999999999578e-01,-2.163100000000000023e-01
2.567300000000000137e-01,2.485799999999999954e-01,-1.066100000000000048e+00,-7.228700000000000125e-01,5.547100000000000364e-01,-7.738899999999999946e-02,6.191200000000000037e-01,3.349199999999999955e-01,-5.792300000000000226e-01,2.454999999999999960e-01,1.239000000000000101e+00,1.895000000000000018e+00,1.315900000000000070e+00,7.442399999999999623e-04,4.647399999999999864e-01,-4.605199999999999849e-01,1.156700000000000061e+00,8.499799999999999578e-01,-2.163100000000000023e-01,-4.907199999999999895e-01
2.485799999999999954e-01,-1.066100000000000048e+00,-7.228700000000000125e-01,5.547100000000000364e-01,4.621500000000000052e-01,6.191200000000000037e-01,3.349199999999999955e-01,-5.792300000000000226e-01,2.454999999999999960e-01,7.638700000000000490e-01,1.895000000000000018e+00,1.315900000000000070e+00,7.442399999999999623e-04,4.647399999999999864e-01,1.861900000000000110e+00,1.156700000000000061e+00,8.499799999999999578e-01,-2.163100000000000023e-01,-4.907199999999999895e-01,1.238599999999999923e+00
-1.066100000000000048e+00,-7.228700000000000125e-01,5.547100000000000364e-01,4.621500000000000052e-01,9.787299999999999889e-01,3.349199999999999955e-01,-5.792300000000000226e-01,2.454999999999999960e-01,7.638700000000000490e-01,1.572300000000000031e+00,1.315900000000000070e+00,7.442399999999999623e-04,4.647399999999999864e-01,1.861900000000000110e+00,9.349499999999999478e-01,8.499799999999999578e-01,-2.163100000000000023e-01,-4.907199999999999895e-01,1.238599999999999923e+00,8.340100000000000291e-01
-7.228700000000000125e-01,5.547100000000000364e-01,4.621500000000000052e-01,9.787299999999999889e-01,1.294999999999999929e+00,-5.792300000000000226e-01,2.454999999999999960e-01,7.638700000000000490e-01,1.572300000000000031e+00,1.062000000000000055e+00,7.442399999999999623e-04,4.647399999999999864e-01,1.861900000000000110e+00,9.349499999999999478e-01,2.265200000000000102e+00,-2.163100000000000023e-01,-4.907199999999999895e-01,1.238599999999999923e+00,8.340100000000000291e-01,2.270000000000000018e+00
5.547100000000000364e-01,4.621500000000000052e-01,9.787299999999999889e-01,1.294999999999999929e+00,-7.010999999999999455e-01,2.454999999999999960e-01,7.638700000000000490e-01,1.572300000000000031e+00,1.062000000000000055e+00,4.289799999999999724e-01,4.647399999999999864e-01,1.861900000000000110e+00,9.349499999999999478e-01,2.265200000000000102e+00,8.837599999999999900e-01,-4.907199999999999895e-01,1.238599999999999923e+00,8.340100000000000291e-01,2.270000000000000018e+00,1.272100000000000009e+00
4.621500000000000052e-01,9.787299999999999889e-01,1.294999999999999929e+00,-7.010999999999999455e-01,-2.677900000000000169e+00,7.638700000000000490e-01,1.572300000000000031e+00,1.062000000000000055e+00,4.289799999999999724e-01,8.927000000000000490e-01,1.861900000000000110e+00,9.349499999999999478e-01,2.265200000000000102e+00,8.837599999999999900e-01,-1.131699999999999928e+00,1.238599999999999923e+00,8.340100000000000291e-01,2.270000000000000018e+00,1.272100000000000009e+00,-2.684400000000000119e-01
9.787299999999999889e-01,1.294999999999999929e+00,-7.010999999999999455e-01,-2.677900000000000169e+00,-4.554199999999999915e-01,1.572300000000000031e+00,1.062000000000000055e+00,4.289799999999999724e-01,8.927000000000000490e-01,-1.628600000000000048e+00,9.349499999999999478e-01,2.265200000000000102e+00,8.837599999999999900e-01,-1.131699999999999928e+00,-4.373099999999999765e-01,8.340100000000000291e-01,2.270000000000000018e+00,1.272100000000000009e+00,-2.684400000000000119e-01,-6.846400000000000263e-01
1.294999999999999929e+00,-7.010999999999999455e-01,-2.677900000000000169e+00,-4.554199999999999915e-01,-1.086600000000000066e-01,1.062000000000000055e+00,4.289799999999999724e-01,8.927000000000000490e-01,-1.628600000000000048e+00,-9.244599999999999485e-01,2.265200000000000102e+00,8.837599999999999900e-01,-1.131699999999999928e+00,-4.373099999999999765e-01,3.591199999999999948e-01,2.270000000000000018e+00,1.272100000000000009e+00,-2.684400000000000119e-01,-6.846400000000000263e-01,-1.479100000000000081e+00
